concat,invoice_number,invoice_date,sku,billed_qty,gross_price,oi_deal,promo_allowance,cash_discount,freight_amount,others,net_price,gross_price_per_qty,net_price_per_qty,fuel_allowance,lane,freight_rate,freight_weight,gross_weight,total_freight,order_number,bol,carrier,freight_type,invoice_status
9.11162E+15,9111618049,9/7/2023,305901,1,155,0,0,0,0,0,155,155,155,,,,,,,4531584150,6027659075,ABF FREIGHT SYSTEM INC,,Yes
9.11147E+15,9111465279,8/25/2023,305902,1,155,0,0,0,0,0,155,155,155,,,,,,,4516361062,Multiple,SCHNEIDER NATIONAL,,Yes
9.11147E+15,9111465279,8/25/2023,305905,5,944,0,0,0,0,0,944,188.8,188.8,,,,,,,4516361062,Multiple,SCHNEIDER NATIONAL,,Yes
9.11147E+15,9111465279,8/25/2023,305909,1,188.8,0,0,0,0,0,188.8,188.8,188.8,,,,,,,4516361062,Multiple,SCHNEIDER NATIONAL,,Yes
9.1119E+15,9111896038,11/16/2023,305909,1,188.8,0,0,0,0,0,188.8,188.8,188.8,,,,,,,4531709469,6028364355,CARDINAL INTEGRATED,,Yes
9.11162E+15,9111618049,9/7/2023,305915,3,465,0,0,0,0,0,465,155,155,,,,,,,4531584150,6027659075,ABF FREIGHT SYSTEM INC,,Yes
9.11176E+15,9111763392,10/17/2023,305930,2,333.76,0,0,0,0,0,333.76,166.88,166.88,,,,,,,C5632556NJB,6028178190,CAROLINA TANK LINES,,Yes
9.11054E+15,9110541475,12/20/2022,305930,6,762.24,0,0,0,0,0,762.24,127.04,127.04,,,,,,,8120602241,94445,CAROLINA TANK LINES,,Yes
9.1119E+15,9111896038,11/16/2023,305935,1,166.88,0,0,0,0,0,166.88,166.88,166.88,,,,,,,4531709469,6028364355,CARDINAL INTEGRATED,,Yes
9.1105E+15,9110503853,4/4/2023,305937,2,254.08,0,0,0,0,0,254.08,127.04,127.04,,,,,,,8120601465,6025748889,AVERITT EXPRESS INC,,Yes
9.11089E+15,9110886675,3/7/2023,305945,2,304,0,0,0,0,0,304,152,152,,,,,,,8149881754,6026474187,ESTES EXPRRESS LINES,,Yes
9.11162E+15,9111618049,9/7/2023,305945,3,456,0,0,0,0,0,456,152,152,,,,,,,4531584150,6027659075,ABF FREIGHT SYSTEM INC,,Yes
9.1119E+15,9111896038,11/16/2023,305950,6,2280,0,0,0,0,0,2280,380,380,,,,,,,4531709469,6028364355,CARDINAL INTEGRATED,,Yes
9.1107E+15,9110704654,1/9/2023,306544,24,4861.44,0,0,0,0,0,4861.44,202.56,202.56,,,,,,,31207,6026045182,SCHNEIDER NATIONAL,,Yes
9.11059E+15,9110590584,1/20/2023,306546,120,26409.6,0,0,0,0,0,26409.6,220.08,220.08,,,,,,,4515598672,6025921777,XPO LOGISTICS REFRIGERATED,,Yes
9.11054E+15,9110541475,12/20/2022,306546,126,27730.08,0,0,0,0,0,27730.08,220.08,220.08,,,,,,,8120602241,94445,CAROLINA TANK LINES,,Yes
9.11077E+15,9110770749,2/10/2023,324911,3,521.7,0,0,0,0,0,521.7,173.9,173.9,,,,,,,8149879262,6026268136,ESTES EXPRRESS LINES,,Yes
9.11077E+15,9110770749,2/10/2023,324912,5,869.5,0,0,0,0,0,869.5,173.9,173.9,,,,,,,8149879262,6026268136,ESTES EXPRRESS LINES,,Yes
9.11077E+15,9110770749,2/10/2023,328431,1,173.9,0,0,0,0,0,173.9,173.9,173.9,,,,,,,8149879262,6026268136,ESTES EXPRRESS LINES,,Yes
9.11089E+15,9110887470,3/2/2023,306546,36,7655.04,0,0,0,0,0,7655.04,212.64,212.64,,,,,,,55826280,6026464460,CAROLINA TANK LINES,,Yes
9.11059E+17,9110590584,1/20/2023,30654678,120,26409.6,0,0,0,0,0,26409.6,220.08,220.08,,,,,,,4515598672,6025921777,XPO LOGISTICS REFRIGERATED,,Yes
9.1107E+17,9110704654,1/9/2023,30654678,24,5103.36,0,0,0,0,0,5103.36,212.64,212.64,,,,,,,31207,6026045182,SCHNEIDER NATIONAL,,Yes
9.11091E+15,9110914265,3/14/2023,306546,83,17649.12,0,0,0,0,0,17649.12,212.64,212.64,,,,,,,8183855195,6026482969,ROADTEX TRANSPORTATION,,Yes
9.11077E+15,9110770749,2/10/2023,328438,7,1217.3,0,0,0,0,0,1217.3,173.9,173.9,,,,,,,8149879262,6026268136,ESTES EXPRRESS LINES,,Yes
9.1105E+15,9110503853,4/4/2023,306553,46,11040,0,0,0,0,0,11040,240,240,,,,,,,8120601465,6025748889,AVERITT EXPRESS INC,,Yes
9.1105E+15,9110503853,4/4/2023,308341,2,256,0,0,0,0,0,256,128,128,,,,,,,8120601465,6025748889,AVERITT EXPRESS INC,,Yes
9.1119E+15,9111896038,11/16/2023,309571,1,122.4,0,0,0,0,0,122.4,122.4,122.4,,,,,,,4531709469,6028364355,CARDINAL INTEGRATED,,Yes
9.11089E+15,9110886675,3/7/2023,309572,4,473.6,0,0,0,0,0,473.6,118.4,118.4,,,,,,,8149881754,6026474187,ESTES EXPRRESS LINES,,Yes
9.11162E+15,9111618049,9/7/2023,309575,1,108.8,0,0,0,0,0,108.8,108.8,108.8,,,,,,,4531584150,6027659075,ABF FREIGHT SYSTEM INC,,Yes
9.11147E+15,9111465279,8/25/2023,309589,1,123.2,0,0,0,0,0,123.2,123.2,123.2,,,,,,,4516361062,Multiple,SCHNEIDER NATIONAL,,Yes
9.11054E+15,9110541475,12/20/2022,309605,10,528,0,0,0,0,0,528,52.8,52.8,,,,,,,8120602241,94445,CAROLINA TANK LINES,,Yes
9.11089E+15,9110886675,3/7/2023,309605,19,1678.08,0,0,0,0,0,1678.08,88.32,88.32,,,,,,,8149881754,6026474187,ESTES EXPRRESS LINES,,Yes
9.11077E+15,9110770749,2/10/2023,328466,4,695.6,0,0,0,0,0,695.6,173.9,173.9,,,,,,,8149879262,6026268136,ESTES EXPRRESS LINES,,Yes
9.11147E+15,9111465279,8/25/2023,309620,63,10281.6,0,0,0,0,0,10281.6,163.2,163.2,,,,,,,4516361062,Multiple,SCHNEIDER NATIONAL,,Yes
9.11077E+15,9110770749,2/10/2023,328468,8,1391.2,0,0,0,0,0,1391.2,173.9,173.9,,,,,,,8149879262,6026268136,ESTES EXPRRESS LINES,,Yes
9.11162E+15,9111618049,9/7/2023,309628,4,1449.6,0,0,0,0,0,1449.6,362.4,362.4,,,,,,,4531584150,6027659075,ABF FREIGHT SYSTEM INC,,Yes
9.11147E+15,9111465279,8/25/2023,309628,6,2174.4,0,0,0,0,0,2174.4,362.4,362.4,,,,,,,4516361062,Multiple,SCHNEIDER NATIONAL,,Yes
9.11147E+15,9111465279,8/25/2023,309633,1,110,0,0,0,0,0,110,110,110,,,,,,,4516361062,Multiple,SCHNEIDER NATIONAL,,Yes
9.11089E+15,9110886675,3/7/2023,309643,11,1346.4,0,0,0,0,0,1346.4,122.4,122.4,,,,,,,8149881754,6026474187,ESTES EXPRRESS LINES,,Yes
9.1119E+15,9111896038,11/16/2023,309643,6,734.4,0,0,0,0,0,734.4,122.4,122.4,,,,,,,4531709469,6028364355,CARDINAL INTEGRATED,,Yes
9.11203E+15,9112025789,12/26/2023,309646,2,130,0,0,0,0,0,130,65,65,,,,,,,C5736174ROA,6028699505,UPS GROUND FREIGHT INC,,Yes
9.11175E+15,9111753286,11/8/2023,309646,34,2210,0,0,0,0,0,2210,65,65,,,,,,,4516600872,6027190109,SCHNEIDER NATIONAL,,Yes
9.11147E+15,9111465279,8/25/2023,309646,36,2340,0,0,0,0,0,2340,65,65,,,,,,,4516361062,Multiple,SCHNEIDER NATIONAL,,Yes
9.11203E+15,9112025789,12/26/2023,309653,11,1075.36,0,0,0,0,0,1075.36,97.76,97.76,,,,,,,C5736174ROA,6028699505,UPS GROUND FREIGHT INC,,Yes
9.11147E+15,9111465279,8/25/2023,309653,14,1368.64,0,0,0,0,0,1368.64,97.76,97.76,,,,,,,4516361062,Multiple,SCHNEIDER NATIONAL,,Yes
9.11081E+15,9110809499,7/12/2023,221261,192,15360,0,0,0,0,0,15360,80,80,,,,,,,PR3086881,6024862288,CAROLINA TANK LINES,,Yes
9.11081E+15,9110809499,7/12/2023,221267,192,19200,0,0,0,0,0,19200,100,100,,,,,,,PR3086881,6024862288,CAROLINA TANK LINES,,Yes
9.11088E+15,9110883808,3/7/2023,320109,4,2520,0,0,0,0,0,2520,630,630,,,,,,,8130779562,6026409922,ABF FREIGHT SYSTEM INC,,Yes
9.11088E+15,9110883808,3/7/2023,320119,1,630,0,0,0,0,0,630,630,630,,,,,,,8130779562,6026409922,ABF FREIGHT SYSTEM INC,,Yes
9.11175E+17,9111753286,11/8/2023,30965780,216,14342.4,0,0,0,0,0,14342.4,66.4,66.4,,,,,,,4516600872,6027190109,SCHNEIDER NATIONAL,,Yes
9.11147E+17,9111465279,8/25/2023,30965780,36,2390.4,0,0,0,0,0,2390.4,66.4,66.4,,,,,,,4516361062,Multiple,SCHNEIDER NATIONAL,,Yes
9.1119E+15,9111896038,11/16/2023,309659,1,268.8,0,0,0,0,0,268.8,268.8,268.8,,,,,,,4531709469,6028364355,CARDINAL INTEGRATED,,Yes
9.11175E+15,9111753286,11/8/2023,309680,210,24015.6,0,0,0,0,0,24015.6,114.36,114.36,,,,,,,4516600872,6027190109,SCHNEIDER NATIONAL,,Yes
9.11202E+15,9112024495,12/11/2023,309695,10,1336,0,0,0,0,0,1336,133.6,133.6,,,,,,,31139,6028402961,PANTHER II TRANSPORTATION INC,,Yes
9.11054E+15,9110541475,12/20/2022,309701,6,316.8,0,0,0,0,0,316.8,52.8,52.8,,,,,,,8120602241,94445,CAROLINA TANK LINES,,Yes
9.11175E+15,9111753286,11/8/2023,309703,13,1365,0,0,0,0,0,1365,105,105,,,,,,,4516600872,6027190109,SCHNEIDER NATIONAL,,Yes
9.1107E+15,9110703938,1/20/2023,320109,12,7560,0,0,0,0,0,7560,630,630,,,,,,,8144710470,6026038597,NATIONAL FREIGHT INC,,Yes
9.1107E+15,9110703566,1/20/2023,320109,37,23310,0,0,0,0,0,23310,630,630,,,,,,,8113759032,6026161105,XPO Logistics LTL,,Yes
9.11088E+15,9110883808,3/7/2023,320122,6,3780,0,0,0,0,0,3780,630,630,,,,,,,8130779562,6026409922,ABF FREIGHT SYSTEM INC,,Yes
9.11124E+15,9111236567,6/2/2023,320109,6,3780,0,0,0,0,0,3780,630,630,,,,,,,8149889170,6027164128,ESTES EXPRRESS LINES,,Yes
9.11147E+15,9111465279,8/25/2023,320109,756,514110.24,0,0,0,0,0,514110.24,680.04,680.04,,,,,,,4516361062,Multiple,SCHNEIDER NATIONAL,,Yes
9.1111E+15,9111100570,4/27/2023,320109,75,47250,0,0,0,0,0,47250,630,630,,,,,,,C5333597BOS,6026580839,FED EX FREIGHT EAST,,Yes
9.11176E+15,9111763392,10/17/2023,320109,7,4674.6,0,0,0,0,0,4674.6,667.8,667.8,,,,,,,C5632556NJB,6028178190,CAROLINA TANK LINES,,Yes
9.11077E+15,9110770749,2/10/2023,320109,8,5040,0,0,0,0,0,5040,630,630,,,,,,,8149879262,6026268136,ESTES EXPRRESS LINES,,Yes
9.1113E+15,9111298497,6/16/2023,320109,90,60102,0,0,0,0,0,60102,667.8,667.8,,,,,,,8155954851,6027291052,CAROLINA TANK LINES,,Yes
9.11135E+15,9111345605,6/29/2023,320109,9,6010.2,0,0,0,0,0,6010.2,667.8,667.8,,,,,,,C5440835ROA,886521252,XPO Logistics LTL,,Yes
9.11088E+15,9110883808,3/7/2023,320550,3,1890,0,0,0,0,0,1890,630,630,,,,,,,8130779562,6026409922,ABF FREIGHT SYSTEM INC,,Yes
9.11077E+15,9110770749,2/10/2023,320119,18,11340,0,0,0,0,0,11340,630,630,,,,,,,8149879262,6026268136,ESTES EXPRRESS LINES,,Yes
9.11147E+15,9111465279,8/25/2023,320119,216,146888.64,0,0,0,0,0,146888.64,680.04,680.04,,,,,,,4516361062,Multiple,SCHNEIDER NATIONAL,,Yes
9.11068E+15,9110679071,1/17/2023,320119,37,23310,0,0,0,0,0,23310,630,630,,,,,,,8115869067,6026059950,XPO Logistics LTL,,Yes
9.11124E+15,9111236567,6/2/2023,320119,3,1890,0,0,0,0,0,1890,630,630,,,,,,,8149889170,6027164128,ESTES EXPRRESS LINES,,Yes
9.11176E+15,9111763392,10/17/2023,320119,41,27379.8,0,0,0,0,0,27379.8,667.8,667.8,,,,,,,C5632556NJB,6028178190,CAROLINA TANK LINES,,Yes
9.1111E+15,9111100570,4/27/2023,320119,46,28980,0,0,0,0,0,28980,630,630,,,,,,,C5333597BOS,6026580839,FED EX FREIGHT EAST,,Yes
9.1107E+15,9110703566,1/20/2023,320119,54,34020,0,0,0,0,0,34020,630,630,,,,,,,8113759032,6026161105,XPO Logistics LTL,,Yes
9.1107E+15,9110703938,1/20/2023,320119,7,4410,0,0,0,0,0,4410,630,630,,,,,,,8144710470,6026038597,NATIONAL FREIGHT INC,,Yes
9.1113E+15,9111298497,6/16/2023,320119,9,6010.2,0,0,0,0,0,6010.2,667.8,667.8,,,,,,,8155954851,6027291052,CAROLINA TANK LINES,,Yes
9.11077E+15,9110770749,2/10/2023,320122,15,9450,0,0,0,0,0,9450,630,630,,,,,,,8149879262,6026268136,ESTES EXPRRESS LINES,,Yes
9.1113E+15,9111298497,6/16/2023,320122,20,13356,0,0,0,0,0,13356,667.8,667.8,,,,,,,8155954851,6027291052,CAROLINA TANK LINES,,Yes
9.1107E+15,9110703566,1/20/2023,320122,24,15120,0,0,0,0,0,15120,630,630,,,,,,,8113759032,6026161105,XPO Logistics LTL,,Yes
9.11135E+15,9111345605,6/29/2023,320122,29,19366.2,0,0,0,0,0,19366.2,667.8,667.8,,,,,,,C5440835ROA,886521252,XPO Logistics LTL,,Yes
9.11088E+15,9110883808,3/7/2023,320749,1,630,0,0,0,0,0,630,630,630,,,,,,,8130779562,6026409922,ABF FREIGHT SYSTEM INC,,Yes
9.1107E+15,9110703938,1/20/2023,320122,6,3780,0,0,0,0,0,3780,630,630,,,,,,,8144710470,6026038597,NATIONAL FREIGHT INC,,Yes
9.1111E+15,9111100570,4/27/2023,320122,88,55440,0,0,0,0,0,55440,630,630,,,,,,,C5333597BOS,6026580839,FED EX FREIGHT EAST,,Yes
9.11176E+15,9111763392,10/17/2023,320122,89,59434.2,0,0,0,0,0,59434.2,667.8,667.8,,,,,,,C5632556NJB,6028178190,CAROLINA TANK LINES,,Yes
9.11124E+15,9111236567,6/2/2023,320122,9,5670,0,0,0,0,0,5670,630,630,,,,,,,8149889170,6027164128,ESTES EXPRRESS LINES,,Yes
9.11176E+15,9111763392,10/17/2023,320550,112,68115.6,0,0,0,0,0,68115.6,608.175,608.175,,,,,,,C5632556NJB,6028178190,CAROLINA TANK LINES,,Yes
9.1107E+15,9110703938,1/20/2023,320550,216,136080,0,0,0,0,0,136080,630,630,,,,,,,8144710470,6026038597,NATIONAL FREIGHT INC,,Yes
9.11088E+15,9110883808,3/7/2023,326895,3,57.6,0,0,0,0,0,57.6,19.2,19.2,,,,,,,8130779562,6026409922,ABF FREIGHT SYSTEM INC,,Yes
9.11077E+15,9110770749,2/10/2023,320550,3,1890,0,0,0,0,0,1890,630,630,,,,,,,8149879262,6026268136,ESTES EXPRRESS LINES,,Yes
9.1113E+15,9111298497,6/16/2023,320550,41,27379.8,0,0,0,0,0,27379.8,667.8,667.8,,,,,,,8155954851,6027291052,CAROLINA TANK LINES,,Yes
9.1107E+15,9110703566,1/20/2023,320550,47,29610,0,0,0,0,0,29610,630,630,,,,,,,8113759032,6026161105,XPO Logistics LTL,,Yes
9.1111E+15,9111100570,4/27/2023,320550,55,34650,0,0,0,0,0,34650,630,630,,,,,,,C5333597BOS,6026580839,FED EX FREIGHT EAST,,Yes
9.11124E+15,9111236567,6/2/2023,320550,5,3150,0,0,0,0,0,3150,630,630,,,,,,,8149889170,6027164128,ESTES EXPRRESS LINES,,Yes
9.11147E+15,9111465279,8/25/2023,320550,720,489628.8,0,0,0,0,0,489628.8,680.04,680.04,,,,,,,4516361062,Multiple,SCHNEIDER NATIONAL,,Yes
9.11135E+15,9111345605,6/29/2023,320550,9,6010.2,0,0,0,0,0,6010.2,667.8,667.8,,,,,,,C5440835ROA,886521252,XPO Logistics LTL,,Yes
9.1113E+15,9111298497,6/16/2023,320574,92,42415.68,0,0,0,0,0,42415.68,461.04,461.04,,,,,,,8155954851,6027291052,CAROLINA TANK LINES,,Yes
9.1113E+15,9111298497,6/16/2023,320749,14,9349.2,0,0,0,0,0,9349.2,667.8,667.8,,,,,,,8155954851,6027291052,CAROLINA TANK LINES,,Yes
9.11088E+15,9110883808,3/7/2023,328411,2,347.8,0,0,0,0,0,347.8,173.9,173.9,,,,,,,8130779562,6026409922,ABF FREIGHT SYSTEM INC,,Yes
9.11147E+15,9111465279,8/25/2023,320749,18,12240.72,0,0,0,0,0,12240.72,680.04,680.04,,,,,,,4516361062,Multiple,SCHNEIDER NATIONAL,,Yes
9.1107E+15,9110703938,1/20/2023,320749,20,12600,0,0,0,0,0,12600,630,630,,,,,,,8144710470,6026038597,NATIONAL FREIGHT INC,,Yes
9.11124E+15,9111236567,6/2/2023,320749,2,1260,0,0,0,0,0,1260,630,630,,,,,,,8149889170,6027164128,ESTES EXPRRESS LINES,,Yes
9.11135E+15,9111345605,6/29/2023,320749,2,1335.6,0,0,0,0,0,1335.6,667.8,667.8,,,,,,,C5440835ROA,886521252,XPO Logistics LTL,,Yes
9.1107E+15,9110703566,1/20/2023,320749,3,1890,0,0,0,0,0,1890,630,630,,,,,,,8113759032,6026161105,XPO Logistics LTL,,Yes
9.11077E+15,9110770749,2/10/2023,320749,4,2520,0,0,0,0,0,2520,630,630,,,,,,,8149879262,6026268136,ESTES EXPRRESS LINES,,Yes
9.1111E+15,9111100570,4/27/2023,320749,54,34020,0,0,0,0,0,34020,630,630,,,,,,,C5333597BOS,6026580839,FED EX FREIGHT EAST,,Yes
9.11176E+15,9111763392,10/17/2023,320749,54,36061.2,0,0,0,0,0,36061.2,667.8,667.8,,,,,,,C5632556NJB,6028178190,CAROLINA TANK LINES,,Yes
9.1107E+15,9110703938,1/20/2023,320881,102,37699.2,0,0,0,0,0,37699.2,369.6,369.6,,,,,,,8144710470,6026038597,NATIONAL FREIGHT INC,,Yes
9.11088E+15,9110883808,3/7/2023,328418,3,521.7,0,0,0,0,0,521.7,173.9,173.9,,,,,,,8130779562,6026409922,ABF FREIGHT SYSTEM INC,,Yes
9.11088E+15,9110883808,3/7/2023,328440,1,173.9,0,0,0,0,0,173.9,173.9,173.9,,,,,,,8130779562,6026409922,ABF FREIGHT SYSTEM INC,,Yes
9.1107E+15,9110703938,1/20/2023,320882,162,60594.48,0,0,0,0,0,60594.48,374.04,374.04,,,,,,,8144710470,6026038597,NATIONAL FREIGHT INC,,Yes
9.11089E+15,9110886675,3/7/2023,302830,20,1344,0,0,0,0,0,1344,67.2,67.2,,,,,,,8149881754,6026474187,ESTES EXPRRESS LINES,,Yes
9.11089E+15,9110886675,3/7/2023,302832,11,1010.24,0,0,0,0,0,1010.24,91.84,91.84,,,,,,,8149881754,6026474187,ESTES EXPRRESS LINES,,Yes
9.11089E+15,9110886675,3/7/2023,305194,1,90,0,0,0,0,0,90,90,90,,,,,,,8149881754,6026474187,ESTES EXPRRESS LINES,,Yes
9.11089E+15,9110886675,3/7/2023,305197,8,1128,0,0,0,0,0,1128,141,141,,,,,,,8149881754,6026474187,ESTES EXPRRESS LINES,,Yes
9.1107E+15,9110703938,1/20/2023,320883,71,29760.36,0,0,0,0,0,29760.36,419.16,419.16,,,,,,,8144710470,6026038597,NATIONAL FREIGHT INC,,Yes
9.1107E+15,9110703938,1/20/2023,323001,2,139.9,0,0,0,0,0,139.9,69.95,69.95,,,,,,,8144710470,6026038597,NATIONAL FREIGHT INC,,Yes
9.11176E+15,9111763392,10/17/2023,323487,1,26.64,0,0,0,0,0,26.64,26.64,26.64,,,,,,,C5632556NJB,6028178190,CAROLINA TANK LINES,,Yes
9.11135E+15,9111345605,6/29/2023,323487,2,53.28,0,0,0,0,0,53.28,26.64,26.64,,,,,,,C5440835ROA,886521252,XPO Logistics LTL,,Yes
9.1111E+15,9111100570,4/27/2023,323488,3,695.52,0,0,0,0,0,695.52,231.84,231.84,,,,,,,C5333597BOS,6026580839,FED EX FREIGHT EAST,,Yes
9.1111E+15,9111100570,4/27/2023,324702,11,433.18,0,0,0,0,0,433.18,39.38,39.38,,,,,,,C5333597BOS,6026580839,FED EX FREIGHT EAST,,Yes
9.11089E+15,9110886675,3/7/2023,305208,2,156,0,0,0,0,0,156,78,78,,,,,,,8149881754,6026474187,ESTES EXPRRESS LINES,,Yes
9.1111E+15,9111100570,4/27/2023,324703,4,165.44,0,0,0,0,0,165.44,41.36,41.36,,,,,,,C5333597BOS,6026580839,FED EX FREIGHT EAST,,Yes
9.11089E+15,9110886675,3/7/2023,305209,2,306,0,0,0,0,0,306,153,153,,,,,,,8149881754,6026474187,ESTES EXPRRESS LINES,,Yes
9.1111E+15,9111100570,4/27/2023,324704,4,165.44,0,0,0,0,0,165.44,41.36,41.36,,,,,,,C5333597BOS,6026580839,FED EX FREIGHT EAST,,Yes
9.1113E+15,9111298497,6/16/2023,324906,4,490.88,0,0,0,0,0,490.88,122.72,122.72,,,,,,,8155954851,6027291052,CAROLINA TANK LINES,,Yes
9.1113E+15,9111298497,6/16/2023,324907,10,1227.2,0,0,0,0,0,1227.2,122.72,122.72,,,,,,,8155954851,6027291052,CAROLINA TANK LINES,,Yes
9.1107E+15,9110703938,1/20/2023,324908,8,981.76,0,0,0,0,0,981.76,122.72,122.72,,,,,,,8144710470,6026038597,NATIONAL FREIGHT INC,,Yes
9.11135E+15,9111345605,6/29/2023,324909,1,184.33,0,0,0,0,0,184.33,184.33,184.33,,,,,,,C5440835ROA,886521252,XPO Logistics LTL,,Yes
9.1113E+15,9111298497,6/16/2023,324909,2,368.66,0,0,0,0,0,368.66,184.33,184.33,,,,,,,8155954851,6027291052,CAROLINA TANK LINES,,Yes
9.11077E+15,9110770749,2/10/2023,324909,3,521.7,0,0,0,0,0,521.7,173.9,173.9,,,,,,,8149879262,6026268136,ESTES EXPRRESS LINES,,Yes
9.1111E+15,9111100570,4/27/2023,324909,9,1565.1,0,0,0,0,0,1565.1,173.9,173.9,,,,,,,C5333597BOS,6026580839,FED EX FREIGHT EAST,,Yes
9.11176E+15,9111763392,10/17/2023,324909,9,1658.97,0,0,0,0,0,1658.97,184.33,184.33,,,,,,,C5632556NJB,6028178190,CAROLINA TANK LINES,,Yes
9.11089E+15,9110886675,3/7/2023,309653,9,879.84,0,0,0,0,0,879.84,97.76,97.76,,,,,,,8149881754,6026474187,ESTES EXPRRESS LINES,,Yes
9.1111E+15,9111100570,4/27/2023,324910,17,2956.3,0,0,0,0,0,2956.3,173.9,173.9,,,,,,,C5333597BOS,6026580839,FED EX FREIGHT EAST,,Yes
9.11124E+15,9111236567,6/2/2023,324910,1,173.9,0,0,0,0,0,173.9,173.9,173.9,,,,,,,8149889170,6027164128,ESTES EXPRRESS LINES,,Yes
9.11135E+15,9111345605,6/29/2023,324910,1,184.33,0,0,0,0,0,184.33,184.33,184.33,,,,,,,C5440835ROA,886521252,XPO Logistics LTL,,Yes
9.11089E+15,9110886675,3/7/2023,309657,10,664,0,0,0,0,0,664,66.4,66.4,,,,,,,8149881754,6026474187,ESTES EXPRRESS LINES,,Yes
9.11176E+15,9111763392,10/17/2023,324910,7,1290.31,0,0,0,0,0,1290.31,184.33,184.33,,,,,,,C5632556NJB,6028178190,CAROLINA TANK LINES,,Yes
9.1111E+15,9111100570,4/27/2023,324911,11,1912.9,0,0,0,0,0,1912.9,173.9,173.9,,,,,,,C5333597BOS,6026580839,FED EX FREIGHT EAST,,Yes
9.11068E+15,9110679071,1/17/2023,324911,1,173.9,0,0,0,0,0,173.9,173.9,173.9,,,,,,,8115869067,6026059950,XPO Logistics LTL,,Yes
9.1111E+15,9111100570,4/27/2023,328411,44,7651.6,0,0,0,0,0,7651.6,173.9,173.9,,,,,,,C5333597BOS,6026580839,FED EX FREIGHT EAST,,Yes
9.1111E+15,9111100570,4/27/2023,328418,31,5390.9,0,0,0,0,0,5390.9,173.9,173.9,,,,,,,C5333597BOS,6026580839,FED EX FREIGHT EAST,,Yes
9.1111E+15,9111100570,4/27/2023,328431,17,2956.3,0,0,0,0,0,2956.3,173.9,173.9,,,,,,,C5333597BOS,6026580839,FED EX FREIGHT EAST,,Yes
9.11124E+15,9111236567,6/2/2023,324911,7,1217.3,0,0,0,0,0,1217.3,173.9,173.9,,,,,,,8149889170,6027164128,ESTES EXPRRESS LINES,,Yes
9.11176E+15,9111763392,10/17/2023,324911,7,1290.31,0,0,0,0,0,1290.31,184.33,184.33,,,,,,,C5632556NJB,6028178190,CAROLINA TANK LINES,,Yes
9.1111E+15,9111100570,4/27/2023,324912,11,1912.9,0,0,0,0,0,1912.9,173.9,173.9,,,,,,,C5333597BOS,6026580839,FED EX FREIGHT EAST,,Yes
9.1111E+15,9111100570,4/27/2023,328438,19,3304.1,0,0,0,0,0,3304.1,173.9,173.9,,,,,,,C5333597BOS,6026580839,FED EX FREIGHT EAST,,Yes
9.1111E+15,9111100570,4/27/2023,328466,24,4173.6,0,0,0,0,0,4173.6,173.9,173.9,,,,,,,C5333597BOS,6026580839,FED EX FREIGHT EAST,,Yes
9.1111E+15,9111100570,4/27/2023,328468,33,5738.7,0,0,0,0,0,5738.7,173.9,173.9,,,,,,,C5333597BOS,6026580839,FED EX FREIGHT EAST,,Yes
9.11117E+15,9111172826,7/18/2023,212523,8,920,0,0,0,0,0,920,115,115,,,,,,,PR3171718,6025817873,CAROLINA TANK LINES,,Yes
9.11117E+15,9111172826,7/18/2023,212528,7,2187.5,0,0,0,0,0,2187.5,312.5,312.5,,,,,,,PR3171718,6025817873,CAROLINA TANK LINES,,Yes
9.11124E+15,9111236567,6/2/2023,324912,6,1043.4,0,0,0,0,0,1043.4,173.9,173.9,,,,,,,8149889170,6027164128,ESTES EXPRRESS LINES,,Yes
9.11176E+15,9111763392,10/17/2023,324912,6,1105.98,0,0,0,0,0,1105.98,184.33,184.33,,,,,,,C5632556NJB,6028178190,CAROLINA TANK LINES,,Yes
9.11077E+15,9110770749,2/10/2023,326730,15,521.7,0,0,0,0,0,521.7,34.78,34.78,,,,,,,8149879262,6026268136,ESTES EXPRRESS LINES,,Yes
9.1111E+15,9111100570,4/27/2023,326730,4,695.6,0,0,0,0,0,695.6,173.9,173.9,,,,,,,C5333597BOS,6026580839,FED EX FREIGHT EAST,,Yes
9.1113E+15,9111298497,6/16/2023,326895,106,2162.4,0,0,0,0,0,2162.4,20.4,20.4,,,,,,,8155954851,6027291052,CAROLINA TANK LINES,,Yes
9.1111E+15,9111100570,4/27/2023,326895,22,422.4,0,0,0,0,0,422.4,19.2,19.2,,,,,,,C5333597BOS,6026580839,FED EX FREIGHT EAST,,Yes
9.1107E+15,9110703938,1/20/2023,326895,24,460.8,0,0,0,0,0,460.8,19.2,19.2,,,,,,,8144710470,6026038597,NATIONAL FREIGHT INC,,Yes
9.1107E+15,9110703566,1/20/2023,326895,30,576,0,0,0,0,0,576,19.2,19.2,,,,,,,8113759032,6026161105,XPO Logistics LTL,,Yes
9.11176E+15,9111763392,10/17/2023,326895,36,734.4,0,0,0,0,0,734.4,20.4,20.4,,,,,,,C5632556NJB,6028178190,CAROLINA TANK LINES,,Yes
9.11088E+15,9110883808,3/7/2023,328466,1,173.9,0,0,0,0,0,173.9,173.9,173.9,,,,,,,8130779562,6026409922,ABF FREIGHT SYSTEM INC,,Yes
